Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-16 00:00:00-04:00,22.68,22.99,20.57,21.15,12591100,0.0,0.0
2015-07-17 00:00:00-04:00,21.24,21.35,20.0,20.04,1260500,0.0,0.0
2015-07-20 00:00:00-04:00,20.4,21.18,19.58,20.2,485600,0.0,0.0
2015-07-21 00:00:00-04:00,20.0,20.45,19.62,20.0,207700,0.0,0.0
2015-07-22 00:00:00-04:00,20.0,20.82,20.0,20.65,199700,0.0,0.0
2015-07-23 00:00:00-04:00,20.83,20.9,20.33,20.37,95300,0.0,0.0
2015-07-24 00:00:00-04:00,20.22,20.89,19.79,20.0,139000,0.0,0.0
2015-07-27 00:00:00-04:00,20.0,20.17,18.28,19.97,576600,0.0,0.0
2015-07-28 00:00:00-04:00,19.94,20.835,18.72,19.71,294200,0.0,0.0
2015-07-29 00:00:00-04:00,19.46,19.81,19.27,19.7,150500,0.0,0.0
2015-07-30 00:00:00-04:00,19.45,19.73,19.0,19.6,188200,0.0,0.0
2015-07-31 00:00:00-04:00,19.55,19.68,19.43,19.62,99700,0.0,0.0
2015-08-03 00:00:00-04:00,19.56,20.91,19.44,20.88,267200,0.0,0.0
2015-08-04 00:00:00-04:00,20.9,21.19,19.7,20.57,299700,0.0,0.0
2015-08-05 00:00:00-04:00,20.61,20.85,19.8,19.99,237500,0.0,0.0
2015-08-06 00:00:00-04:00,20.0,20.43,19.75,19.95,129600,0.0,0.0
2015-08-07 00:00:00-04:00,19.81,20.06,19.8,19.94,151000,0.0,0.0
2015-08-10 00:00:00-04:00,19.89,20.83,18.8,19.13,310600,0.0,0.0
2015-08-11 00:00:00-04:00,18.86,19.83,18.79,19.31,220100,0.0,0.0
2015-08-12 00:00:00-04:00,19.3,19.925,18.95,19.73,145400,0.0,0.0
2015-08-13 00:00:00-04:00,19.79,19.94,19.12,19.25,101100,0.0,0.0
2015-08-14 00:00:00-04:00,19.42,20.0,18.97,19.91,201500,0.0,0.0
2015-08-17 00:00:00-04:00,19.99,20.4,19.165,19.45,265900,0.0,0.0
2015-08-18 00:00:00-04:00,19.66,20.01,19.18,19.87,110000,0.0,0.0
2015-08-19 00:00:00-04:00,19.75,20.32,19.52,19.81,162900,0.0,0.0
2015-08-20 00:00:00-04:00,19.75,20.03,19.54,19.54,132700,0.0,0.0
2015-08-21 00:00:00-04:00,19.29,19.74,18.28,18.32,332000,0.0,0.0
2015-08-24 00:00:00-04:00,17.36,17.73,16.72,16.72,314000,0.0,0.0
2015-08-25 00:00:00-04:00,17.4,17.74,15.7,15.91,493800,0.0,0.0
2015-08-26 00:00:00-04:00,16.37,16.71,16.22,16.52,230300,0.0,0.0
2015-08-27 00:00:00-04:00,16.86,17.31,16.415,16.62,321900,0.0,0.0
2015-08-28 00:00:00-04:00,16.72,17.63,16.59,17.57,169400,0.0,0.0
2015-08-31 00:00:00-04:00,17.7,17.97,16.97,17.89,184300,0.0,0.0
2015-09-01 00:00:00-04:00,17.62,18.045,17.26,17.55,126500,0.0,0.0
2015-09-02 00:00:00-04:00,17.92,17.97,16.98,17.1,380000,0.0,0.0
2015-09-03 00:00:00-04:00,17.07,17.64,16.22,16.61,365500,0.0,0.0
2015-09-04 00:00:00-04:00,16.31,17.29,16.31,17.03,185200,0.0,0.0
2015-09-08 00:00:00-04:00,17.47,17.81,16.95,17.27,236900,0.0,0.0
2015-09-09 00:00:00-04:00,17.29,18.27,16.998,17.09,326100,0.0,0.0
2015-09-10 00:00:00-04:00,17.48,18.74,17.31,18.25,582100,0.0,0.0
2015-09-11 00:00:00-04:00,18.5,18.78,17.71,18.26,498300,0.0,0.0
2015-09-14 00:00:00-04:00,18.24,18.45,17.78,18.1,405800,0.0,0.0
2015-09-15 00:00:00-04:00,18.19,18.44,17.74,18.19,238400,0.0,0.0
2015-09-16 00:00:00-04:00,18.1,18.7,17.99,18.68,283200,0.0,0.0
2015-09-17 00:00:00-04:00,18.56,18.83,18.25,18.7,257500,0.0,0.0
2015-09-18 00:00:00-04:00,18.33,18.95,17.53,17.82,882200,0.0,0.0
2015-09-21 00:00:00-04:00,17.97,18.64,17.19,17.31,269700,0.0,0.0
2015-09-22 00:00:00-04:00,17.15,17.31,16.82,17.27,244500,0.0,0.0
2015-09-23 00:00:00-04:00,17.25,17.405,16.18,16.36,271400,0.0,0.0
2015-09-24 00:00:00-04:00,16.34,17.96,15.86,16.14,257300,0.0,0.0
2015-09-25 00:00:00-04:00,16.34,17.094,15.96,16.35,336800,0.0,0.0
2015-09-28 00:00:00-04:00,16.29,16.39,15.63,16.16,459100,0.0,0.0
2015-09-29 00:00:00-04:00,16.31,16.81,16.04,16.49,376400,0.0,0.0
2015-09-30 00:00:00-04:00,16.56,16.935,15.995,16.17,2560500,0.0,0.0
