Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-23 00:00:00-04:00,18936.0,20588.40039,15624.0,17100.0,571,0.0,0.0
2021-03-24 00:00:00-04:00,16200.0,17064.0,15012.0,15012.0,49,0.0,0.0
2021-03-25 00:00:00-04:00,15120.0,15120.0,13500.0,14580.0,33,0.0,0.0
2021-03-26 00:00:00-04:00,14760.0,16020.0,14580.0,14616.0,34,0.0,0.0
2021-03-29 00:00:00-04:00,37800.0,43164.0,18576.0,20196.0,13626,0.0,0.0
2021-03-30 00:00:00-04:00,17856.0,17856.0,14796.0,15732.0,623,0.0,0.0
2021-03-31 00:00:00-04:00,15480.0,15516.0,14220.0,14436.0,273,0.0,0.0
2021-04-01 00:00:00-04:00,19224.0,25992.0,18252.0,18900.0,21098,0.0,0.0
2021-04-05 00:00:00-04:00,19886.40039,20340.0,18864.0,20340.0,589,0.0,0.0
2021-04-06 00:00:00-04:00,20052.0,20160.0,18360.0,18648.0,327,0.0,0.0
2021-04-07 00:00:00-04:00,18432.0,19728.0,16560.0,18360.0,318,0.0,0.0
2021-04-08 00:00:00-04:00,17280.0,17820.0,16920.0,17244.0,75,0.0,0.0
2021-04-09 00:00:00-04:00,16632.0,17280.0,16416.0,16704.0,81,0.0,0.0
2021-04-12 00:00:00-04:00,16380.0,16416.0,14724.0,15192.0,97,0.0,0.0
2021-04-13 00:00:00-04:00,14868.0,14976.0,14436.0,14724.0,71,0.0,0.0
2021-04-14 00:00:00-04:00,14544.0,15012.0,13932.0,14112.0,82,0.0,0.0
2021-04-15 00:00:00-04:00,14148.0,14184.0,12600.0,13032.0,103,0.0,0.0
2021-04-16 00:00:00-04:00,12852.0,14202.0,12852.0,13932.0,78,0.0,0.0
2021-04-19 00:00:00-04:00,14076.0,14148.0,12618.0,12780.0,69,0.0,0.0
2021-04-20 00:00:00-04:00,12744.0,13140.0,12240.0,12384.0,76,0.0,0.0
2021-04-21 00:00:00-04:00,12240.0,13068.0,12240.0,12960.0,62,0.0,0.0
2021-04-22 00:00:00-04:00,12780.0,13068.0,12445.2002,12780.0,56,0.0,0.0
2021-04-23 00:00:00-04:00,12636.0,13068.0,12456.0,12600.0,47,0.0,0.0
2021-04-26 00:00:00-04:00,12780.0,13464.0,12600.0,13428.0,54,0.0,0.0
2021-04-27 00:00:00-04:00,13284.0,13392.0,12744.0,12960.0,54,0.0,0.0
2021-04-28 00:00:00-04:00,12888.0,14004.0,12888.0,13500.0,69,0.0,0.0
2021-04-29 00:00:00-04:00,13572.0,13824.0,12960.0,13356.0,56,0.0,0.0
2021-04-30 00:00:00-04:00,12996.0,13428.0,12996.0,13248.0,25,0.0,0.0
2021-05-03 00:00:00-04:00,13176.0,13176.0,12330.0,12672.0,63,0.0,0.0
2021-05-04 00:00:00-04:00,12528.0,12672.0,12312.0,12564.0,39,0.0,0.0
